loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6676820516586304,0.5855100154876709,1741931529,,False,1,6f9d9_00038,2025-03-13_22-52-09,19.084651708602905,19.084651708602905,20156,PS2023NAHFSMES,127.0.0.1,19.084651708602905,1
