loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9414955973625183,0.8292992115020752,1741934647,,False,1,cb228_00043,2025-03-13_23-44-07,22.357776641845703,22.357776641845703,25828,PS2023NAHFSMES,127.0.0.1,22.357776641845703,1
