loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8914071321487427,0.5965202450752258,1741942592,,False,1,450d7_00216,2025-03-14_01-56-32,6.744184494018555,6.744184494018555,27208,PS2023NAHFSMES,127.0.0.1,6.744184494018555,1
