loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6913233995437622,0.6022039651870728,1741932415,,False,1,712b9_00001,2025-03-13_23-06-55,15.834863901138306,15.834863901138306,21876,PS2023NAHFSMES,127.0.0.1,15.834863901138306,1
