mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.15269674899590435,1742868239,,False,1,5c5a8_00043,2025-03-24_19-03-59,0.013466835021972656,0.013466835021972656,5724,PS2023NAHFSMES,127.0.0.1,0.013466835021972656,1
