loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8472084999084473,0.5932207703590393,1741941038,,False,1,450d7_00136,2025-03-14_01-30-38,18.03918194770813,18.03918194770813,25396,PS2023NAHFSMES,127.0.0.1,18.03918194770813,1
