loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7117868661880493,0.6593527793884277,1741934218,,False,1,cb228_00020,2025-03-13_23-36-58,31.725131511688232,31.725131511688232,25920,PS2023NAHFSMES,127.0.0.1,31.725131511688232,1
