loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7123547792434692,0.6768405437469482,1741938497,,False,1,450d7_00009,2025-03-14_00-48-17,5.395190954208374,5.395190954208374,24960,PS2023NAHFSMES,127.0.0.1,5.395190954208374,1
