loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7617622017860413,0.631089985370636,1741932306,,False,1,d5b58_00008,2025-03-13_23-05-06,6.08142614364624,6.08142614364624,24592,PS2023NAHFSMES,127.0.0.1,6.08142614364624,1
