mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-inf,1742622083,,False,1,ac002_00043,2025-03-21_22-41-23,0.005023002624511719,0.005023002624511719,20348,PS2023NAHFSMES,127.0.0.1,0.005023002624511719,1
