loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.6815296411514282,1.4680323600769043,1741931290,,False,1,6f9d9_00027,2025-03-13_22-48-10,27.137782096862793,27.137782096862793,23912,PS2023NAHFSMES,127.0.0.1,27.137782096862793,1
