mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.10934338818962346,1742868223,,False,1,5c5a8_00007,2025-03-24_19-03-43,0.015794992446899414,0.015794992446899414,26644,PS2023NAHFSMES,127.0.0.1,0.015794992446899414,1
