loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6721763610839844,0.7221296429634094,1741934167,,False,1,cb228_00018,2025-03-13_23-36-07,7.885751485824585,7.885751485824585,24348,PS2023NAHFSMES,127.0.0.1,7.885751485824585,1
