loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,1742436380,,False,1,7bf50_00030,2025-03-19_19-06-20,0.10560131072998047,0.10560131072998047,36996,PS2023NAHFSMES,127.0.0.1,0.10560131072998047,1
