loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7730364203453064,0.6187559366226196,1741945807,,False,1,450d7_00377,2025-03-14_02-50-07,13.536508798599243,13.536508798599243,20184,PS2023NAHFSMES,127.0.0.1,13.536508798599243,1
