loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.16103456914424896,1742186318,,False,1,b002c_00032,2025-03-16_21-38-38,5.858678817749023,5.858678817749023,27604,PS2023NAHFSMES,127.0.0.1,5.858678817749023,1
0.16103456914424896,1742186318,,False,2,b002c_00032,2025-03-16_21-38-38,0.0011088848114013672,5.859787702560425,27604,PS2023NAHFSMES,127.0.0.1,5.859787702560425,2
