loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7056027054786682,1741857112,,False,1,4ec47_00179,2025-03-13_02-11-52,5.451461315155029,5.451461315155029,23748,PS2023NAHFSMES,127.0.0.1,5.451461315155029,1
