loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.026324722915887833,0.024631444364786148,1741971187,,False,1,6e239_00004,2025-03-14_09-53-07,17.025477647781372,17.025477647781372,19096,PS2023NAHFSMES,127.0.0.1,17.025477647781372,1
