loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,1742319798,,False,1,a3c94_00086,2025-03-18_10-43-18,0.00844573974609375,0.00844573974609375,30488,PS2023NAHFSMES,127.0.0.1,0.00844573974609375,1
