loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6771690845489502,0.5831007957458496,1741934465,,False,1,cb228_00033,2025-03-13_23-41-05,19.07779836654663,19.07779836654663,1772,PS2023NAHFSMES,127.0.0.1,19.07779836654663,1
