mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0931788856270862,1742700631,,False,1,1ec3a_00042,2025-03-22_20-30-31,0.01389169692993164,0.01389169692993164,28116,PS2023NAHFSMES,127.0.0.1,0.01389169692993164,1
