loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.02918720617890358,0.02715735137462616,1741971064,,False,1,6e239_00000,2025-03-14_09-51-04,34.22749423980713,34.22749423980713,19584,PS2023NAHFSMES,127.0.0.1,34.22749423980713,1
