mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-inf,1742622058,,False,1,ac002_00039,2025-03-21_22-40-58,0.004704475402832031,0.004704475402832031,4676,PS2023NAHFSMES,127.0.0.1,0.004704475402832031,1
