loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.5121333599090576,0.6274896860122681,1741933010,,False,1,712b9_00033,2025-03-13_23-16-50,11.450817108154297,11.450817108154297,21620,PS2023NAHFSMES,127.0.0.1,11.450817108154297,1
