loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8551605343818665,0.6978334784507751,1741943066,,False,1,450d7_00240,2025-03-14_02-04-26,31.59716558456421,31.59716558456421,22516,PS2023NAHFSMES,127.0.0.1,31.59716558456421,1
