loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0,1742103482,,False,1,cff4d_00002,2025-03-15_22-38-02,0.0,0.0,22540,PS2023NAHFSMES,127.0.0.1,0.0,1
