loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.4762861728668213,1.9385112524032593,1741932172,,False,1,d5b58_00003,2025-03-13_23-02-52,6.792337417602539,6.792337417602539,21260,PS2023NAHFSMES,127.0.0.1,6.792337417602539,1
