loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.689574658870697,1741852182,,False,1,afc16_00000,2025-03-13_00-49-42,12.330418109893799,12.330418109893799,21756,PS2023NAHFSMES,127.0.0.1,12.330418109893799,1
