loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0705302506685257,1742716826,,False,1,dfdca_00994,2025-03-23_01-00-26,4.1181480884552,4.1181480884552,27524,PS2023NAHFSMES,127.0.0.1,4.1181480884552,1
0.0705302506685257,1742716826,,False,2,dfdca_00994,2025-03-23_01-00-26,0.0,4.1181480884552,27524,PS2023NAHFSMES,127.0.0.1,4.1181480884552,2
