mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-15.468634635422267,1742630059,,False,1,0d403_00012,2025-03-22_00-54-19,589.4046847820282,589.4046847820282,8520,PS2023NAHFSMES,127.0.0.1,589.4046847820282,1
-15.468634635422267,1742630059,,False,2,0d403_00012,2025-03-22_00-54-19,0.0,589.4046847820282,8520,PS2023NAHFSMES,127.0.0.1,589.4046847820282,2
