mean_reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-inf,1742621968,,False,1,ac002_00024,2025-03-21_22-39-28,0.005197763442993164,0.005197763442993164,13448,PS2023NAHFSMES,127.0.0.1,0.005197763442993164,1
