loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.14644011855125427,0.20543211698532104,1741971078,,False,1,6e239_00001,2025-03-14_09-51-18,9.50464916229248,9.50464916229248,27104,PS2023NAHFSMES,127.0.0.1,9.50464916229248,1
