mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.08485736117727065,1742700623,,False,1,1ec3a_00022,2025-03-22_20-30-23,0.018831491470336914,0.018831491470336914,27240,PS2023NAHFSMES,127.0.0.1,0.018831491470336914,1
