loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7466608285903931,1741850931,,False,1,b851f_00000,2025-03-13_00-28-51,35.197072982788086,35.197072982788086,21372,PS2023NAHFSMES,127.0.0.1,35.197072982788086,1
