loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7926033735275269,0.6693322658538818,1741937314,,False,1,aa7b4_00026,2025-03-14_00-28-34,27.938116788864136,27.938116788864136,11936,PS2023NAHFSMES,127.0.0.1,27.938116788864136,1
