mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1001364219177624,1742868223,,False,1,5c5a8_00013,2025-03-24_19-03-43,0.012067317962646484,0.012067317962646484,25004,PS2023NAHFSMES,127.0.0.1,0.012067317962646484,1
