mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.09361377495187533,1742868239,,False,1,5c5a8_00038,2025-03-24_19-03-59,0.011261701583862305,0.011261701583862305,23064,PS2023NAHFSMES,127.0.0.1,0.011261701583862305,1
