loss,test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7508960962295532,0.8560660481452942,1741932126,,False,1,d5b58_00000,2025-03-13_23-02-06,6.623335838317871,6.623335838317871,26012,PS2023NAHFSMES,127.0.0.1,6.623335838317871,1
