loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.4276668429374695,1742322277,,False,1,19edf_00161,2025-03-18_11-24-37,2.2755141258239746,2.2755141258239746,35296,PS2023NAHFSMES,127.0.0.1,2.2755141258239746,1
0.4276668429374695,1742322277,,False,2,19edf_00161,2025-03-18_11-24-37,0.0010027885437011719,2.276516914367676,35296,PS2023NAHFSMES,127.0.0.1,2.276516914367676,2
