mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.09375053091122008,1742700631,,False,1,1ec3a_00036,2025-03-22_20-30-31,0.012678384780883789,0.012678384780883789,28444,PS2023NAHFSMES,127.0.0.1,0.012678384780883789,1
